id,name,description,audience_size,type,source,partner,path
6003488097431,Flexible-fuel vehicle,,2179460,interests,,,Interests/Additional interests/Flexible-fuel vehicle
103752429662953,Female Studies,,69129,education_majors,,,Demographics/Education/Fields of Study/Female Studies
6006096684025,Hiking and camping,People who are likely to buy outdoor hiking and camping products.,12418200,behaviors,"Transaction level date across 1,200 U.S. retailers across catalog, physical store, and online purchases.",DLX,Behaviours/Purchase behavior/Sports and outdoors/Hiking and camping
6003375893977,Paramilitary,,1454240,interests,,,Interests/Additional interests/Paramilitary
6003602906820,Jig,,622620,interests,,,Interests/Additional interests/Jig
6013804611487,Bio Extratus,,1017370,interests,,,Interests/Additional interests/Bio Extratus
316045725264397,Karaman Bifa Anadolu Lisesi,,7247,education_schools,,,Demographics/Education/Schools/Universities/Karaman Bifa Anadolu Lisesi
6003456879344,Lamborghini,,42077340,interests,,,Interests/Additional interests/Lamborghini
130267217057997,Ethiopian Airlines,,7100,work_employers,,,Demographics/Work/Employers/Ethiopian Airlines
6003517166795,Canal Encuentro,,670390,interests,,,Interests/Additional interests/Canal Encuentro
6003138261376,Takoyaki,,985120,interests,,,Interests/Additional interests/Takoyaki
6006289236025,0-6 months ago,People in households that purchased their current vehicle in the last 6 months.,18268600,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/Owners/Purchased/0-6 months ago
174311909277106,Federal Aviation Administration,,39194,work_employers,,,Demographics/Work/Employers/Federal Aviation Administration
6003231516733,Onyeka,,4450,interests,,,Interests/Additional interests/Onyeka
6003736459091,Red Army,,1748330,interests,,,Interests/Additional interests/Red Army
6021417408899,1910-1919,Household > Year Home Built > 1910-1919,303900,home_type,Epsilon,Epsilon,Demographics/Home/Home Type/Year home built/1910-1919
6003435549883,AOL Mail,,80450,interests,,,Interests/Additional interests/AOL Mail
6002939584659,Peavey EVH Wolfgang,,9840,interests,,,Interests/Additional interests/Peavey EVH Wolfgang
107600619269865,Photographer (Nhiếp ảnh gia),,1934511,work_positions,,,Demographics/Work/Job Titles/Photographer (Nhiếp ảnh gia)
125643090859751,Lycée Carthage Dermech (LCD),,3124,education_schools,,,Demographics/Education/Schools/Universities/Lycée Carthage Dermech (LCD)
6003437831154,Hydrofoil,,77480,interests,,,Interests/Additional interests/Hydrofoil
135355414550,Beirut,,9827,work_employers,,,Demographics/Work/Employers/Beirut
6003337159336,Asepxia,,641560,interests,,,Interests/Additional interests/Asepxia
6003456535531,Tropical acne,,11624,interests,,,Interests/Additional interests/Tropical acne
6003122482722,Academic journal,,15690260,interests,,,Interests/Additional interests/Academic journal
110629588964823,Bexley High School,,11190,education_schools,,,Demographics/Education/Schools/Universities/Bexley High School
109558222395150,Fantasies,,16651,education_majors,,,Demographics/Education/Fields of Study/Fantasies
6003288752941,Estill Voice Training,,57980,interests,,,Interests/Additional interests/Estill Voice Training
6003332978951,Aegean Region,,2733600,interests,,,Interests/Additional interests/Aegean Region
6003311524309,Sustainable development,,17565760,interests,,,Interests/Additional interests/Sustainable development
6005600436967,Kary Arora,,672120,interests,,,Interests/Additional interests/Kary Arora
6003395826177,Bass guitar,,38055290,interests,,,Interests/Additional interests/Bass guitar
102176973156762,Raqs sharki,,5949,work_employers,,,Demographics/Work/Employers/Raqs sharki
113498521994332,Tinsmith (Blechner),,8182,work_positions,,,Demographics/Work/Job Titles/Tinsmith (Blechner)
208091002641679,ANZ Bank,,54788,work_employers,,,Demographics/Work/Employers/ANZ Bank
6003719623662,Cron,,104850,interests,,,Interests/Additional interests/Cron
6003352427519,Absolute monarchy,,1495580,interests,,,Interests/Additional interests/Absolute monarchy
67675928074,A&W Restaurants,,17985,work_employers,,,Demographics/Work/Employers/A&W Restaurants
6011980682671,BBK - Bilbao Bizkaia Kutxa,,7890,interests,,,Interests/Additional interests/BBK - Bilbao Bizkaia Kutxa
6003383011404,Avaaz,,3485060,interests,,,Interests/Additional interests/Avaaz
6003484127669,Casino,,62563750,interests,,,Interests/Additional interests/Casino
6003413378289,Amor não se escolhe. Acontece.,,2087300,interests,,,Interests/Additional interests/Amor não se escolhe. Acontece.
6014035601734,Nani Azevedo,,2056520,interests,,,Interests/Additional interests/Nani Azevedo
6002899889562,Masaki Aiba,,67000,interests,,,Interests/Additional interests/Masaki Aiba
6003673526262,McDonnell Douglas F-15 Eagle,,422340,interests,,,Interests/Additional interests/McDonnell Douglas F-15 Eagle
6003196306065,Cargo pants,,2124840,interests,,,Interests/Additional interests/Cargo pants
6004160618695,Wali,,4237750,interests,,,Interests/Additional interests/Wali
6014859915997,Apink,,2466100,interests,,,Interests/Additional interests/Apink
6003440155937,Aedes,,326440,interests,,,Interests/Additional interests/Aedes
6003454604144,Persian language,,32936740,interests,,,Interests/Additional interests/Persian language
6003148819952,Ayman al-Zawahiri,,166600,interests,,,Interests/Additional interests/Ayman al-Zawahiri
549927835148714,AMC Networks International,,29020,interests,,,Interests/Additional interests/AMC Networks International
6004183390495,مسلسل الكبير اوى,,4816860,interests,,,Interests/Additional interests/مسلسل الكبير اوى
6003266467736,Anytime algorithm,,1234990,interests,,,Interests/Additional interests/Anytime algorithm
1494772167490862,Awkward Puppets,,394360,interests,,,Interests/Additional interests/Awkward Puppets
6003089140392,Acute care,,452020,interests,,,Interests/Additional interests/Acute care
6003426914119,Mortar (weapon),,1686120,interests,,,Interests/Additional interests/Mortar (weapon)
6003512350064,DQM,,8660,interests,,,Interests/Additional interests/DQM
6015309847519,FHM.Tanya2013,,1999770,interests,,,Interests/Additional interests/FHM.Tanya2013
25466650864,Rogers State University,,29306,education_schools,,,Demographics/Education/Schools/Universities/Rogers State University
6003227665738,"Asbury Park, New Jersey",,302510,interests,,,"Interests/Additional interests/Asbury Park, New Jersey"
6005211399836,FIU Panthers,,153210,interests,,,Interests/Additional interests/FIU Panthers
6012888815215,All Result BD,,230940,interests,,,Interests/Additional interests/All Result BD
6003438229977,Focaccia,,1077310,interests,,,Interests/Additional interests/Focaccia
6003140061668,Oriental Shorthair,,154430,interests,,,Interests/Additional interests/Oriental Shorthair
324052017672433,Fox Valley Lutheran Schools,,5977,education_schools,,,Demographics/Education/Schools/Universities/Fox Valley Lutheran Schools
6003000774850,Eating,,230182930,interests,,,Interests/Additional interests/Eating
6003239924342,Ivory Coast,,5556390,interests,,,Interests/Additional interests/Ivory Coast
6003484100986,Dissociative identity disorder,,290470,interests,,,Interests/Additional interests/Dissociative identity disorder
8096389511,BIDU,,7421,work_employers,,,Demographics/Work/Employers/BIDU
373795392738081,Office National des Transports (Office national des...,,4059,work_employers,,,Demographics/Work/Employers/Office National des Transports (Office national des...
6002978822723,Purdue University School of Aeronautics and Astronautics,,2600,interests,,,Interests/Additional interests/Purdue University School of Aeronautics and Astronautics
6003348863405,Focus on the Family,,5483040,interests,,,Interests/Additional interests/Focus on the Family
6003702833691,Magic word,,2107220,interests,,,Interests/Additional interests/Magic word
6017713363780,Futbol Gazetesi,,1025150,interests,,,Interests/Additional interests/Futbol Gazetesi
6003117259826,Jack Black,,14982320,interests,,,Interests/Additional interests/Jack Black
6003348370432,UEFA Euro 2016,,8677450,interests,,,Interests/Additional interests/UEFA Euro 2016
109864595698886,ETSU,,141886,education_schools,,,Demographics/Education/Schools/Universities/ETSU
6003290811111,Current events,,472748820,interests,,,Interests/Hobbies and activities/Current events
6003287152867,Exfoliation (botany),,41120,interests,,,Interests/Additional interests/Exfoliation (botany)
873559622761401,The BFG (2016 film),,288360,interests,,,Interests/Additional interests/The BFG (2016 film)
6003390546944,Russian Superleague,,235250,interests,,,Interests/Additional interests/Russian Superleague
6003344822839,Educational accreditation,,9070650,interests,,,Interests/Additional interests/Educational accreditation
6003270210759,Qivana,,8960,interests,,,Interests/Additional interests/Qivana
6003280533623,Aneka,,10502430,interests,,,Interests/Additional interests/Aneka
6003527365198,Free market,,24576670,interests,,,Interests/Additional interests/Free market
182638887068,DTAC,,16699,work_employers,,,Demographics/Work/Employers/DTAC
294074090630992,RRV BV HSS KILIMANOOR,,3445,education_schools,,,Demographics/Education/Schools/Universities/RRV BV HSS KILIMANOOR
6002926660572,Édgar Vivar,,1293990,interests,,,Interests/Additional interests/Édgar Vivar
6003376894381,Rapping,,80219920,interests,,,Interests/Additional interests/Rapping
108100019211318,Almanya,,82229,work_employers,,,Demographics/Work/Employers/Almanya
6003288181951,Computer file,,113342280,interests,,,Interests/Additional interests/Computer file
6003099408816,Røros,,103960,interests,,,Interests/Additional interests/Røros
6003142808790,Audiovisual,,4337460,interests,,,Interests/Additional interests/Audiovisual
6006520995425,Breakfast bars,People in households that are heavy buyers of breakfast bars.,13182700,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Sweets and snacks/Breakfast bars
22330837712,Rammstein,,5671,work_employers,,,Demographics/Work/Employers/Rammstein
7031980763,Bindass,,14827,work_employers,,,Demographics/Work/Employers/Bindass
6003253382082,Postage stamp,,4150650,interests,,,Interests/Additional interests/Postage stamp
6003434762451,Rajab,,3559550,interests,,,Interests/Additional interests/Rajab
6003265413314,Baphomet,,326010,interests,,,Interests/Additional interests/Baphomet
6017006960504,قلب مع الله,,183380,interests,,,Interests/Additional interests/قلب مع الله
8327967561,Harper's Bazaar,,3572,work_employers,,,Demographics/Work/Employers/Harper's Bazaar
6003163929049,P.S. I Love You by Cecelia Ahern,,15170,interests,,,Interests/Additional interests/P.S. I Love You by Cecelia Ahern
6003053056644,Gardening,,340814880,interests,,,Interests/Hobbies and activities/Home and garden/Gardening
324826532457,Airbnb,,6055,work_employers,,,Demographics/Work/Employers/Airbnb
65496212059,bidanku.com,,4100,work_employers,,,Demographics/Work/Employers/bidanku.com
6003899405066,Aztecas,,161780,interests,,,Interests/Additional interests/Aztecas
6003331809777,Folic acid,,1864480,interests,,,Interests/Additional interests/Folic acid
6003212266212,MPH,,9840,interests,,,Interests/Additional interests/MPH
6003098501658,Béla IV of Hungary,,112850,interests,,,Interests/Additional interests/Béla IV of Hungary
6019466097025, Construction,People who are owners or employees of a business in the Construction industry,3523200,behaviors,,DLX,Behaviours/B2B/Industry/ Construction
6003593348687,Bible Broadcasting Network (BBN),,84090,interests,,,Interests/Additional interests/Bible Broadcasting Network (BBN)
6003340625796,Exeter,,1115220,interests,,,Interests/Additional interests/Exeter
1543854449218050,Besloten vennootschap met beperkte aansprakelijkheid,,291140,interests,,,Interests/Additional interests/Besloten vennootschap met beperkte aansprakelijkheid
6003647979388,Baashha,,160600,interests,,,Interests/Additional interests/Baashha
6004116631424,Adelaide University Union,,9460,interests,,,Interests/Additional interests/Adelaide University Union
6009218314099,1990-1999,Homes built between 1990-1999,1659200,home_type,Epsilon - Compiled from multiple offline sources,Epsilon,Demographics/Home/Home Type/Year home built/1990-1999
6003392691331,Bharatiya Janata Party,,51053700,interests,,,Interests/Additional interests/Bharatiya Janata Party
6016087544505,Amlak,,91630,interests,,,Interests/Additional interests/Amlak
6003318691818,Ska,,69495880,interests,,,Interests/Additional interests/Ska
6003854248452,KPM,,16620,interests,,,Interests/Additional interests/KPM
6003756444553,Receptive aphasia,,21990,interests,,,Interests/Additional interests/Receptive aphasia
6003191670884,Jordan { Amman },,193920,interests,,,Interests/Additional interests/Jordan { Amman }
6003325942141,Azkals (Fan Page),,2090,interests,,,Interests/Additional interests/Azkals (Fan Page)
6012820526014,Aam Aadmi Party Uttar Pradesh,,504800,interests,,,Interests/Additional interests/Aam Aadmi Party Uttar Pradesh
6003136499317,IU Basketball,,2980,interests,,,Interests/Additional interests/IU Basketball
6003236540847,Specific social phobia,,3340,interests,,,Interests/Additional interests/Specific social phobia
